codigo_viagem,cnpj,numero_equipamento_fiscal,numero_bilhete,data_emissao_bilhete,hora_emissao_bilhete,categoria_transporte,nu_linha,origem_destino_linha,ponto_origem_viagem,ponto_destino_viagem,tipo_servico,data_viagem,hora_viagem,tipo_viagem,numero_poltrona,plataforma_embarque,tipo_gratitude,valor_tarifa,valor_percentual_desconto,valor_aliquota_icms,valor_pedagio,valor_taxa_embarque,valor_total,origem_emissao,in_passagem_cancelada
2437451,61084018000103,35191261084018000103,6302051,31-12-2019,20:46:00,Interestadual,8004961,SANTOS(SP) - BELO HORIZONTE(MG),SAO PAULO/SP        ,BELO HORIZONTE/MG        ,Convencional com sanitário,04-01-2020,07:30:00,Regular,46,07/08,Tarifa Normal - sem desconto,150.17,0.0,12.0,2.33,7.49,149.99,Não Se Aplica,NÃO
2451849,30069314000101,35191230069314002821,396277,14-12-2019,20:23:00,Interestadual,7010361,RIO DE JANEIRO(RJ) - OSASCO(SP),OSASCO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,01-01-2020,22:40:00,Regular,14,--,Tarifa Normal - sem desconto,97.09,0.0,12.0,6.41,5.49,108.99,Não Se Aplica,NÃO
2461401,23542573000142,35200133542531001307,100470644,06-01-2020,13:08:00,Interestadual,7005861,RIO DE JANEIRO(RJ) - MOGI DAS CRUZES(SP),SAO JOSE DOS CAMPOS/SP        ,RIO DE JANEIRO/RJ        ,Executivo,09-01-2020,23:59:00,Regular,36,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",34.22,68.0,12.0,4.88,5.8,44.9,Não Se Aplica,NÃO
2464239,30069314000101,33200130069314000101,4382918,07-01-2020,17:24:00,Interestadual,7010361,RIO DE JANEIRO(RJ) - OSASCO(SP),RIO DE JANEIRO/RJ        ,OSASCO/SP        ,Convencional com sanitário,08-01-2020,23:25:00,Regular,17,49 A 55,Tarifa Normal - sem desconto,103.44,0.0,20.0,6.41,6.14,115.99,Não Se Aplica,NÃO
2521864,61084018000103,31200161084018004877,530542,25-01-2020,19:47:00,Interestadual,8004961,SANTOS(SP) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,SAO PAULO/SP        ,Convencional com sanitário,25-01-2020,20:15:00,Regular,36,E2,Tarifa Normal - sem desconto,153.59,0.0,18.0,2.5,3.9,109.99,Não Se Aplica,NÃO
2443716,23542573000142,33200133337007000152,100392157,01-01-2020,13:10:00,Interestadual,7014061,RIO DE JANEIRO(RJ) - SAO SEBASTIAO(SP),RIO DE JANEIRO/RJ        ,UBATUBA/SP        ,Executivo,01-01-2020,22:45:00,Regular,9,N/I,Tarifa Normal - sem desconto,117.78,0.0,20.0,0.0,6.14,123.92,Não Se Aplica,NÃO
2443590,79111779000172,41190979111779000172,0,26-12-2019,21:13:00,Interestadual,9010700,CURITIBA(PR) - ITAPOA(SC),ITAPOA/SC        ,CURITIBA/PR        ,Convencional com sanitário,05-01-2020,06:45:00,Regular,24,N/I,Tarifa Normal - sem desconto,32.3,0.0,12.0,0.42,0.0,32.72,Não Se Aplica,NÃO
2493365,61084018000103,35200161084018000103,6774537,16-01-2020,19:15:00,Interestadual,8004561,JUNDIAI(SP) - CURITIBA(PR),JUNDIAI/SP        ,CURITIBA/PR        ,Convencional com sanitário,17-01-2020,07:30:00,Regular,27,07,Tarifa Normal - sem desconto,80.85,0.0,12.0,3.45,6.69,90.99,Não Se Aplica,NÃO
2487603,30069314000101,31200130069314004875,218154,16-01-2020,11:42:00,Interestadual,6035231,PIRAPETINGA(MG) - RIO DE JANEIRO(RJ),PIRAPETINGA/MG        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,17-01-2020,00:51:00,Regular,35,--,Tarifa Normal - sem desconto,70.46,0.0,18.0,2.53,0.0,72.99,Não Se Aplica,NÃO
2510836,23542573000142,33200133337007000152,100591520,24-01-2020,11:43:00,Interestadual,11001631,CUIABA(MT) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,RIBEIRAO PRETO/SP        ,Semileito,24-01-2020,12:00:00,Regular,62,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",130.45,42.0,20.0,13.29,6.14,149.88,Não Se Aplica,NÃO
2444594,23542573000142,51191233337007009966,100348265,26-12-2019,13:45:00,Interestadual,11001661,CUIABA(MT) - RIO DE JANEIRO(RJ),CUIABA/MT        ,RIBEIRAO PRETO/SP        ,Executivo,04-01-2020,20:00:00,Regular,11,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",228.9,38.0,17.0,4.84,5.45,239.19,Não Se Aplica,NÃO
2443602,79111779000172,000013,0,04-01-2020,16:00:00,Interestadual,9010761,CURITIBA(PR) - ITAPOA(SC),CURITIBA/PR        ,ITAPOA/SC        ,Convencional com sanitário,05-01-2020,18:30:00,Regular,13,N/I,Tarifa Normal - sem desconto,48.76,0.0,12.0,0.42,6.12,55.3,Não Se Aplica,NÃO
2436311,16624611000140,32191116624611028401,216715,14-11-2019,12:27:56,Interestadual,17008200,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Convencional com sanitário,03-01-2020,10:15:00,Regular,1,0,"Bilhete de Viagem do Idoso 100% - Inciso I, art. 40 da Lei nº 10.741/03",123.16,0.0,12.0,0.0,0.0,0.0,Presencial,NÃO
2435760,16624611000140,32191216624611028401,253141,27-12-2019,23:21:24,Interestadual,17008200,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Convencional com sanitário,02-01-2020,10:15:00,Regular,22,0,Tarifa Normal - sem desconto,123.16,0.0,12.0,1.09,10.75,135.0,Presencial,NÃO
2479740,16624611000140,29200116624611010960,599715,13-01-2020,16:14:53,Interestadual,5009200,PORTO SEGURO(BA) - BELO HORIZONTE(MG),EUNAPOLIS/BA        ,BELO HORIZONTE/MG        ,Convencional com sanitário,16-01-2020,18:30:00,Regular,37,0,Autorização de Viagem - Passe Livre - Art. 1º da Lei nº 8.899/94,231.3,101.6,18.0,0.0,3.7,0.0,Presencial,NÃO
2458951,16624611000140,31200116624611009873,2835975,07-01-2020,16:05:58,Interestadual,5009200,PORTO SEGURO(BA) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,EUNAPOLIS/BA        ,Convencional com sanitário,11-01-2020,21:30:00,Regular,12,A2,"Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03",232.1,100.0,18.0,0.0,3.9,119.95,Presencial,NÃO
2458352,16624611000140,31191216624611009873,2509915,06-12-2019,20:19:44,Interestadual,5009200,PORTO SEGURO(BA) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,EUNAPOLIS/BA        ,Convencional com sanitário,09-01-2020,21:30:00,Regular,39,A2,Autorização de Viagem - Passe Livre - Art. 1º da Lei nº 8.899/94,232.1,101.68,18.0,0.0,3.9,0.0,Presencial,NÃO
2506988,16624611000140,31200116624611009873,2941464,18-01-2020,11:05:37,Interestadual,6015061,MANTENA(MG) - PORTO VELHO(RO),BELO HORIZONTE/MG        ,CUIABA/MT        ,Executivo,24-01-2020,13:30:00,Regular,6,A2,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",590.71,65.9,18.0,3.49,3.9,208.82,Presencial,NÃO
2478613,16624611000140,35200116624611000140,693230,11-01-2020,15:08:38,Interestadual,5022000,SANTANA(BA) - SAO PAULO(SP),SAO PAULO/SP        ,SANTANA/BA        ,Convencional com sanitário,12-01-2020,14:30:00,Regular,34,63,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",369.12,51.0,12.0,7.39,7.49,195.75,Presencial,NÃO
2506440,16624611000140,31200116624611009873,2829146,06-01-2020,21:08:58,Interestadual,6015061,MANTENA(MG) - PORTO VELHO(RO),BELO HORIZONTE/MG        ,CUIABA/MT        ,Executivo,22-01-2020,13:30:00,Regular,11,A2,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",590.71,50.9,18.0,3.49,3.9,297.43,Presencial,NÃO
2458549,16624611000140,51200116624611027693,21409,06-01-2020,20:48:02,Interestadual,6015061,MANTENA(MG) - PORTO VELHO(RO),CUIABA/MT        ,BELO HORIZONTE/MG        ,Executivo,10-01-2020,14:00:00,Regular,32,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",550.94,28.43,12.0,3.25,5.45,403.0,Presencial,NÃO
2436439,16624611000140,52200116624611003590,83166,03-01-2020,12:59:58,Interestadual,12002900,ANAPOLIS(GO) - BELO HORIZONTE(MG),GOIANIA/GO        ,BELO HORIZONTE/MG        ,Convencional com sanitário,03-01-2020,16:30:00,Regular,8,12,Tarifa Normal - sem desconto,240.9,0.0,17.0,3.12,3.98,248.0,Presencial,NÃO
2506609,16624611000140,31200116624611009873,2982493,22-01-2020,23:50:53,Interestadual,8020900,CAMPINAS(SP) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,CAMPINAS/SP        ,Convencional com sanitário,23-01-2020,00:15:00,Regular,41,A1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",157.02,13.04,18.0,4.55,3.9,145.0,Presencial,NÃO
2505984,16624611000140,31200116624611009873,2958522,20-01-2020,14:43:33,Interestadual,5009200,PORTO SEGURO(BA) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,PORTO SEGURO/BA        ,Convencional com sanitário,20-01-2020,21:30:00,Regular,16,A2,Autorização de Viagem - Passe Livre - Art. 1º da Lei nº 8.899/94,248.1,101.57,18.0,0.0,3.9,0.0,Presencial,NÃO
2480623,17063703000161,35200117063703000161,66367,18-01-2020,10:02:29,Interestadual,8021700,IGARAPAVA(SP) - UBERABA(MG),IGARAPAVA/SP        ,UBERABA/MG        ,Convencional com sanitário,18-01-2020,10:30:00,Regular,1,N/I,Tarifa Normal - sem desconto,10.12,0.0,12.0,0.37,1.14,11.63,Não Se Aplica,NÃO
2506403,16624611000140,31200116624611009873,2974475,22-01-2020,09:36:35,Interestadual,17008200,GUARAPARI(ES) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,VITORIA/ES        ,Convencional com sanitário,22-01-2020,11:15:00,Regular,37,B1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",138.1,40.0,18.0,0.0,3.9,86.76,Presencial,NÃO
2457781,16624611000140,32200116624611028401,262297,04-01-2020,11:45:45,Interestadual,17008300,GUARAPARI(ES) - OURO PRETO(MG),GUARAPARI/ES        ,OURO PRETO/MG        ,Convencional com sanitário,07-01-2020,22:15:00,Regular,41,0,Tarifa Normal - sem desconto,126.16,0.0,12.0,1.09,10.75,138.0,Presencial,NÃO
2478550,16624611000140,27200116624611012076,100342,10-01-2020,12:59:28,Interestadual,20001961,PALMEIRA DOS INDIOS(AL) - SAO PAULO(SP),SANTANA DO IPANEMA/AL        ,SAO PAULO/SP        ,Executivo,12-01-2020,10:45:00,Regular,35,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",577.29,20.0,17.0,14.49,0.22,476.54,Presencial,NÃO
2457708,16624611000140,29191216624611010960,526308,17-12-2019,17:09:47,Interestadual,5009200,PORTO SEGURO(BA) - BELO HORIZONTE(MG),PORTO SEGURO/BA        ,BELO HORIZONTE/MG        ,Convencional com sanitário,07-01-2020,18:30:00,Regular,10,0,"Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03",248.3,100.0,18.0,0.0,3.7,127.85,Presencial,NÃO
2459013,16624611000140,35200116624611000140,693899,11-01-2020,18:22:13,Interestadual,8020900,CAMPINAS(SP) - BELO HORIZONTE(MG),CAMPINAS/SP        ,BELO HORIZONTE/MG        ,Convencional com sanitário,12-01-2020,00:15:00,Regular,41,39,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",147.25,51.0,12.0,4.24,6.59,82.98,Presencial,NÃO
2464317,30069314000101,33200130069314000101,4313288,05-01-2020,10:22:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,09-01-2020,11:30:00,Regular,12,49 A 55,Tarifa Normal - sem desconto,98.02,0.0,20.0,7.83,6.14,56.0,Não Se Aplica,NÃO
2515223,30069314000101,33200130069314000101,4795009,23-01-2020,11:38:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,23-01-2020,11:45:00,Regular,46,49 A 55,Tarifa Normal - sem desconto,96.02,0.0,20.0,7.83,6.14,109.99,Não Se Aplica,NÃO
2487661,30069314000101,33200130069314000101,4595703,15-01-2020,14:20:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,17-01-2020,11:45:00,Regular,8,49 A 55,Tarifa Normal - sem desconto,99.59,0.0,20.0,4.26,6.14,109.99,Não Se Aplica,NÃO
2525140,82647884000135,266842,602134,17-01-2020,17:39:00,Interestadual,16007730,RIO DO SUL(SC) - SAO PAULO(SP),JARAGUA DO SUL/SC        ,SAO PAULO/SP        ,Convencional com sanitário,19-01-2020,19:15:00,Regular,49,N/I,Tarifa Normal - sem desconto,168.03,0.0,12.0,3.46,2.5,173.99,Não Se Aplica,NÃO
2497957,82647884000135,41200182647884000488,975888,16-01-2020,09:13:00,Interestadual,9033931,CAMPO MOURAO(PR) - APARECIDA(SP),LONDRINA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,16-01-2020,19:00:00,Regular,33,..,Tarifa Normal - sem desconto,86.84,0.0,12.0,17.46,5.6,109.9,Não Se Aplica,NÃO
2448369,82647884000135,266868,202116,30-12-2019,09:41:00,Interestadual,16000231,BRUSQUE(SC) - SAO PAULO(SP),GASPAR/SC        ,SAO PAULO/SP        ,Convencional com sanitário,05-01-2020,19:00:00,Regular,55,--,Tarifa Normal - sem desconto,151.1,0.0,12.0,3.39,0.5,174.99,Não Se Aplica,NÃO
2497713,82647884000135,35191282647884002006,331191,28-12-2019,17:13:00,Interestadual,16009130,FLORIANOPOLIS(SC) - SAO PAULO(SP),SAO PAULO/SP        ,FLORIANOPOLIS/SC        ,Convencional com sanitário,15-01-2020,18:50:00,Regular,62,06,Tarifa Normal - sem desconto,149.38,0.0,12.0,4.22,6.39,159.99,Não Se Aplica,NÃO
2471267,82647884000135,41200182647884000488,924952,06-01-2020,11:51:00,Interestadual,9036100,CURITIBA(PR) - JARAGUA DO SUL(SC),CURITIBA/PR        ,JARAGUA DO SUL/SC        ,Convencional com sanitário,06-01-2020,14:40:00,Regular,39,A,Tarifa Normal - sem desconto,39.33,0.0,12.0,0.66,0.0,39.99,Não Se Aplica,NÃO
2447652,82647884000135,266410,738794,04-01-2020,11:29:00,Interestadual,16009130,FLORIANOPOLIS(SC) - SAO PAULO(SP),FLORIANOPOLIS/SC        ,SAO PAULO/SP        ,Convencional com sanitário,04-01-2020,19:15:00,Regular,37,N/I,Tarifa Normal - sem desconto,191.42,0.0,12.0,4.22,4.35,199.99,Não Se Aplica,NÃO
2496978,82647884000135,266840,476683,08-01-2020,13:50:00,Interestadual,16009130,FLORIANOPOLIS(SC) - SAO PAULO(SP),FLORIANOPOLIS/SC        ,SAO PAULO/SP        ,Convencional com sanitário,12-01-2020,20:20:00,Regular,40,N/I,Tarifa Normal - sem desconto,191.42,0.0,12.0,4.22,4.35,199.99,Não Se Aplica,NÃO
2471611,82647884000135,35200182647884002006,344614,05-01-2020,19:10:00,Interestadual,16009130,FLORIANOPOLIS(SC) - SAO PAULO(SP),SAO PAULO/SP        ,FLORIANOPOLIS/SC        ,Convencional com sanitário,07-01-2020,18:50:00,Regular,41,06,Tarifa Normal - sem desconto,149.38,0.0,12.0,4.22,6.39,159.99,Não Se Aplica,NÃO
2526650,82647884000135,35200182647884002006,376124,22-01-2020,22:19:00,Interestadual,16009130,FLORIANOPOLIS(SC) - SAO PAULO(SP),SAO PAULO/SP        ,FLORIANOPOLIS/SC        ,Convencional com sanitário,24-01-2020,22:00:00,Regular,55,6,Tarifa Normal - sem desconto,149.38,0.0,12.0,4.22,6.39,159.99,Não Se Aplica,NÃO
2526336,82647884000135,35200182647884002006,363869,15-01-2020,19:31:00,Interestadual,16009130,FLORIANOPOLIS(SC) - SAO PAULO(SP),SAO PAULO/SP        ,FLORIANOPOLIS/SC        ,Convencional com sanitário,23-01-2020,22:00:00,Regular,51,6,Tarifa Normal - sem desconto,149.38,0.0,12.0,4.22,6.39,80.0,Não Se Aplica,NÃO
2525726,82647884000135,41200182647884000488,994192,20-01-2020,13:34:00,Interestadual,9033931,CAMPO MOURAO(PR) - APARECIDA(SP),CAMPO MOURAO/PR        ,SAO PAULO/SP        ,Convencional com sanitário,21-01-2020,19:00:00,Regular,26,..,Tarifa Normal - sem desconto,110.96,0.0,12.0,22.79,4.24,137.99,Não Se Aplica,NÃO
2497919,82647884000135,41200182647884000488,963172,13-01-2020,17:42:00,Interestadual,9033931,CAMPO MOURAO(PR) - APARECIDA(SP),MARINGA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,16-01-2020,17:40:00,Regular,50,N/I,Tarifa Normal - sem desconto,95.64,0.0,12.0,20.5,5.85,61.0,Não Se Aplica,NÃO
2526488,82647884000135,41200182647884000488,1008705,23-01-2020,14:18:00,Interestadual,9036100,CURITIBA(PR) - JARAGUA DO SUL(SC),CURITIBA/PR        ,GUARAMIRIM/SC        ,Convencional com sanitário,24-01-2020,14:40:00,Regular,35,A,Tarifa Normal - sem desconto,38.02,0.0,12.0,0.66,6.31,44.99,Não Se Aplica,NÃO
2526051,82647884000135,35200182647884002006,375913,22-01-2020,20:11:00,Interestadual,16006631,BALNEARIO CAMBORIU(SC) - SAO PAULO(SP),SAO PAULO/SP        ,ITAJAI/SC        ,Convencional com sanitário,22-01-2020,21:30:00,Regular,6,6,Tarifa Normal - sem desconto,135.61,0.0,12.0,2.99,6.39,144.99,Não Se Aplica,NÃO
2498331,82647884000135,35191282647884002006,314108,20-12-2019,23:12:00,Interestadual,16009130,FLORIANOPOLIS(SC) - SAO PAULO(SP),SAO PAULO/SP        ,ITAJAI/SC        ,Convencional com sanitário,17-01-2020,22:45:00,Regular,9,08,Tarifa Normal - sem desconto,135.61,0.0,12.0,2.99,6.39,144.99,Não Se Aplica,NÃO
2526110,82647884000135,41200182647884000488,1006785,23-01-2020,06:54:00,Interestadual,9036100,CURITIBA(PR) - JARAGUA DO SUL(SC),CURITIBA/PR        ,JOINVILLE/SC        ,Convencional com sanitário,23-01-2020,07:10:00,Regular,41,A,Tarifa Normal - sem desconto,28.02,0.0,12.0,0.66,6.31,34.99,Não Se Aplica,NÃO
2471530,82647884000135,41200182647884000488,931461,07-01-2020,13:19:00,Interestadual,9001200,CURITIBA(PR) - JOINVILLE(SC),CURITIBA/PR        ,JOINVILLE/SC        ,Convencional com sanitário,07-01-2020,13:40:00,Regular,12,A,Tarifa Normal - sem desconto,28.21,0.0,12.0,0.66,6.12,34.99,Não Se Aplica,NÃO
2503174,5263312000101,000000,11949,19-01-2020,23:29:56,Interestadual,12041261,GOIANIA(GO) - CURITIBA(PR),CURITIBA/PR        ,PRACUUBA/AP        ,Executivo,19-01-2020,23:59:00,Regular,29,N/I,Tarifa Normal - sem desconto,96.28,0.0,0.0,0.0,6.31,102.59,Não Se Aplica,NÃO
2498129,82647884000135,41200182647884000488,981659,17-01-2020,11:19:00,Interestadual,9036100,CURITIBA(PR) - JARAGUA DO SUL(SC),CURITIBA/PR        ,JOINVILLE/SC        ,Convencional com sanitário,17-01-2020,11:50:00,Regular,17,A,Tarifa Normal - sem desconto,28.02,0.0,12.0,0.66,6.31,34.99,Não Se Aplica,NÃO
2459012,16624611000140,35200116624611000140,693899,11-01-2020,18:22:13,Interestadual,8020900,CAMPINAS(SP) - BELO HORIZONTE(MG),CAMPINAS/SP        ,BELO HORIZONTE/MG        ,Convencional com sanitário,12-01-2020,00:15:00,Regular,41,39,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",147.25,51.0,12.0,4.24,6.59,82.98,Presencial,NÃO
2480439,16624611000140,35191216624611000140,578184,03-12-2019,18:22:54,Interestadual,8020900,CAMPINAS(SP) - BELO HORIZONTE(MG),CAMPINAS/SP        ,BELO HORIZONTE/MG        ,Convencional com sanitário,19-01-2020,00:15:00,Regular,21,39,"Gratuidade Jovem de Baixa Renda 100% - Inciso I, art. 32 da Lei nº 12.852/13",147.25,100.0,12.0,4.24,6.59,10.83,Presencial,NÃO
2436325,16624611000140,29191216624611010960,528343,18-12-2019,13:54:33,Interestadual,5022000,SANTANA(BA) - SAO PAULO(SP),SANTANA/BA        ,SAO PAULO/SP        ,Convencional com sanitário,03-01-2020,11:00:00,Regular,31,0,Tarifa Normal - sem desconto,456.07,0.0,18.0,7.93,3.0,467.0,Presencial,NÃO
2509736,21566120000120,33200121566120000201,0,25-01-2020,07:32:00,Interestadual,6018660,PONTE NOVA(MG) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,VICOSA/MG        ,Executivo,25-01-2020,08:30:00,Regular,7,N/I,Tarifa Normal - sem desconto,105.53,0.0,20.0,2.65,6.14,114.32,Não Se Aplica,NÃO
2457532,16624611000140,31200116624611009873,2819733,06-01-2020,09:52:10,Interestadual,8020900,CAMPINAS(SP) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,CAMPINAS/SP        ,Convencional com sanitário,07-01-2020,00:15:00,Regular,6,A1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",157.02,13.04,18.0,4.55,3.9,145.0,Presencial,NÃO
2478574,16624611000140,22200116624611020419,65871,12-01-2020,09:41:08,Interestadual,4002461,PETROLINA(PE) - TERESINA(PI),TERESINA/PI        ,PETROLINA/PE        ,Executivo,12-01-2020,12:00:00,Regular,3,4,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",235.15,57.9,18.0,0.0,4.66,103.66,Presencial,NÃO
2458208,16624611000140,22200116624611020419,65198,09-01-2020,10:13:27,Interestadual,4002461,PETROLINA(PE) - TERESINA(PI),TERESINA/PI        ,PETROLINA/PE        ,Executivo,09-01-2020,12:00:00,Regular,19,4,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",164.38,37.13,18.0,0.0,4.66,108.0,Presencial,NÃO
2508713,19350180000160,53200119350180000240,26770,18-01-2020,10:34:40,Interestadual,12004531,BRASILIA(DF) - BELO HORIZONTE(MG),BRASILIA/DF        ,BELO HORIZONTE/MG        ,Convencional com sanitário,19-01-2020,20:30:00,Regular,33,N/I,Tarifa Normal - sem desconto,181.25,0.0,17.0,3.99,4.75,159.99,Não Se Aplica,NÃO
2459921,19350180000160,53200119350180000240,24504,04-01-2020,12:09:54,Interestadual,12004531,BRASILIA(DF) - BELO HORIZONTE(MG),BRASILIA/DF        ,BELO HORIZONTE/MG        ,Convencional com sanitário,07-01-2020,20:30:00,Regular,19,N/I,Tarifa Normal - sem desconto,181.25,0.0,17.0,3.99,4.75,190.0,Não Se Aplica,NÃO
2441076,19350180000160,000013,23946,04-01-2020,19:36:26,Interestadual,12004531,BRASILIA(DF) - BELO HORIZONTE(MG),BRASILIA/DF        ,BELO HORIZONTE/MG        ,Convencional com sanitário,04-01-2020,20:30:00,Regular,31,N/I,Tarifa Normal - sem desconto,181.25,0.0,17.0,3.99,4.75,199.99,Não Se Aplica,NÃO
2440084,18538045000180,26200118538045000260,133285,04-01-2020,15:30:38,Interestadual,13001361,JOAO PESSOA(PB) - RECIFE(PE),RECIFE/PE        ,JOAO PESSOA/PB        ,Convencional com sanitário,04-01-2020,16:00:00,Regular,13,N/I,Tarifa Normal - sem desconto,33.0,0.0,17.0,0.0,6.3,39.3,Não Se Aplica,NÃO
2481399,18538045000180,26200118538045000260,137123,17-01-2020,11:59:23,Interestadual,13001361,JOAO PESSOA(PB) - RECIFE(PE),RECIFE/PE        ,JOAO PESSOA/PB        ,Convencional com sanitário,17-01-2020,13:00:00,Regular,19,N/I,Tarifa Normal - sem desconto,33.0,0.0,17.0,0.0,6.3,39.3,Não Se Aplica,NÃO
2481398,18538045000180,26200118538045000260,137123,17-01-2020,11:59:23,Interestadual,13001361,JOAO PESSOA(PB) - RECIFE(PE),RECIFE/PE        ,JOAO PESSOA/PB        ,Convencional com sanitário,17-01-2020,13:00:00,Regular,19,N/I,Tarifa Normal - sem desconto,33.0,0.0,17.0,0.0,6.3,39.3,Não Se Aplica,NÃO
2508456,18538045000180,26200118538045000260,138870,23-01-2020,07:44:10,Interestadual,13001361,JOAO PESSOA(PB) - RECIFE(PE),RECIFE/PE        ,JOAO PESSOA/PB        ,Convencional com sanitário,23-01-2020,07:00:00,Regular,35,N/I,Tarifa Normal - sem desconto,33.0,0.0,17.0,0.0,0.0,33.0,Não Se Aplica,NÃO
2508455,18538045000180,26200118538045000260,138870,23-01-2020,07:44:10,Interestadual,13001361,JOAO PESSOA(PB) - RECIFE(PE),RECIFE/PE        ,JOAO PESSOA/PB        ,Convencional com sanitário,23-01-2020,07:00:00,Regular,35,N/I,Tarifa Normal - sem desconto,33.0,0.0,17.0,0.0,0.0,33.0,Não Se Aplica,NÃO
2459589,18538045000180,26200118538045000260,133821,06-01-2020,10:30:37,Interestadual,13001361,JOAO PESSOA(PB) - RECIFE(PE),RECIFE/PE        ,JOAO PESSOA/PB        ,Convencional com sanitário,06-01-2020,13:00:00,Regular,1,N/I,Tarifa Normal - sem desconto,33.0,0.0,17.0,0.0,6.3,39.3,Não Se Aplica,NÃO
